SMA_3_M_Baixo,SMA_3_Baixo,SMA_3_Medio,SMA_3_Alto,SMA_3_M_Alto,EMA_3_M_Baixo,EMA_3_Baixo,EMA_3_Medio,EMA_3_Alto,EMA_3_M_Alto,SMA_5_M_Baixo,SMA_5_Baixo,SMA_5_Medio,SMA_5_Alto,SMA_5_M_Alto,EMA_5_M_Baixo,EMA_5_Baixo,EMA_5_Medio,EMA_5_Alto,EMA_5_M_Alto,std_close3_M_Baixo,std_close3_Baixo,std_close3_Medio,std_close3_Alto,std_close3_M_Alto,std_open3_M_Baixo,std_open3_Baixo,std_open3_Medio,std_open3_Alto,std_open3_M_Alto,ADXR_M_Baixo,ADXR_Baixo,ADXR_Medio,ADXR_Alto,ADXR_M_Alto,Bollinger_Norm_M_Baixo,Bollinger_Norm_Baixo,Bollinger_Norm_Medio,Bollinger_Norm_Alto,Bollinger_Norm_M_Alto,trend,datetime
0.005035601097946067,0.2151065243124624,0.9684858105106338,0.4595897740909843,0.022987136124795856,0.0031548095526289033,0.1664306317727524,0.9254027634891598,0.5423326338846575,0.03349948263438914,0.010889162646967536,0.3214206136057688,0.9999778555281644,0.327902294164927,0.011332766573350934,0.00642658246668097,0.2449976898716829,0.9844219971779831,0.4169059040906712,0.01860939255445431,0.008322641005886432,0.2803734602373834,0.9955201545959449,0.37256377714401817,0.01469564372968371,0.0005951024569783161,0.06261623642237461,0.6944157997264994,0.8116889660577947,0.09999933379918255,0.007212911235556771,0.2603084905981378,0.9901557091061896,0.3969685249866343,0.016774364159785598,0.010541231630479587,0.3162233690800324,0.9998479994048363,0.33320492983753375,0.011703783251844603,1,2024-01-02 13:35:00
0.013226431148296879,0.3539387815458398,0.9982769493009016,0.2967640918243886,0.009298418175028753,0.010586720650329019,0.316908722810623,0.9998718658253113,0.33250020659737833,0.011654050783161283,0.045650648540884894,0.6158414760385477,0.8756455264681504,0.13122758835019072,0.0020728094390755716,0.024706563375068966,0.47479756124295486,0.961705355652454,0.20531137207342195,0.004619781036479833,0.005924687145056106,0.2346676535016545,0.979666945511112,0.43106334524116446,0.01999130525264471,0.00092441467020798,0.08172963199734118,0.761604801874086,0.7480269060803953,0.07743586981980256,0.004870659128200449,0.21127530870823258,0.9659333680491454,0.46546068972078986,0.02364047857876167,0.003970821280608885,0.18903089076357987,0.9484678989652991,0.5015911996991699,0.027958546879493056,1,2024-01-02 13:30:00
0.01034727566864962,0.3132808940240701,0.9997219212307126,0.33624972396421055,0.011920159690971875,0.012873960195730564,0.34927757020299816,0.9987726653972366,0.301023232147672,0.00956248565846435,0.04495376121997623,0.6120914640073893,0.8784236651744678,0.13287067688122187,0.00211832056874177,0.03022754222318938,0.5189536066979304,0.9390563385314739,0.1790985946515135,0.0036002289792149765,0.3390286670777748,0.9995746493507437,0.31062146243129085,0.010173844666827966,3.512175109976077e-05,0.8507727420778719,0.6480269411546424,0.05202474640921036,0.000440214453885796,3.9260519296631795e-07,0.003765153981591851,0.18358166347736798,0.9434378053535496,0.5110161968352682,0.029173831575444745,0.004021986637495687,0.19036339064691313,0.9496501814415245,0.49932268275409847,0.02767173249088666,1,2024-01-02 13:25:00
0.006573313096505074,0.24793185369966045,0.9856387104131079,0.4129910041706259,0.018238992622911124,0.0073176724745602694,0.2622754091881167,0.9907853922095455,0.394492755508605,0.016555255407533137,0.023911388024870188,0.46786134458751893,0.9648658997498589,0.2097269141440215,0.00480483846396455,0.01953600302604853,0.4264744349015148,0.9812681588673268,0.23796869372145532,0.006082601466769456,0.26755589632208593,0.9923612583229293,0.38793815114561037,0.015984262310992,6.941608559529496e-05,0.6541407767338878,0.8458406220328621,0.11527716054144979,0.0016559050030400292,2.507061465870676e-06,0.00286508600611577,0.15769278454053903,0.9147941871162727,0.5593355028691991,0.03604614223234924,0.005560653226444714,0.22686752082133185,0.9755650959237299,0.4421581126032365,0.021122064166098183,0,2024-01-02 11:00:00
0.015654049050352302,0.38407740883355723,0.9932263927869751,0.27071676744416034,0.007777132093760496,0.01976379801559393,0.4287793568026442,0.9804709843674768,0.23630506963727096,0.006002729148530747,0.0316069663299863,0.529034833631824,0.9333040255019409,0.1735399329055332,0.0034010508647373673,0.03921697968182026,0.5792233642900765,0.9016861857434405,0.1479456417978905,0.002558505482570112,0.5511873795217456,0.9199478947299073,0.1618320779031568,0.003000567539743325,5.8638063404648926e-06,0.45372608767259326,0.9709515715086096,0.21899732158232355,0.005206159307549839,1.3044682678954014e-05,0.0017273854109524057,0.11813846819759337,0.8515905612797189,0.6470051815754927,0.051811014237393774,0.0041399040688955445,0.1934007153306017,0.9522769893209873,0.49420361755977477,0.027032484689891112,1,2024-01-02 10:55:00
0.005556335934323292,0.22677335156947487,0.9755127678701621,0.4422942699072009,0.021136208462192135,0.00723290574150314,0.2606851454129835,0.990278110463688,0.3964929684941304,0.01673212945671649,0.010592705129320833,0.3169987541748433,0.9998748476377529,0.33240775523918686,0.01164753615402113,0.0143598687735297,0.36841575080136846,0.9962385041600087,0.28393953874878447,0.008529544468401463,0.8494472245012393,0.649678127327798,0.052371800560071104,0.00044497353384905896,3.9848159942990234e-07,0.9147997442511949,0.5593268239874009,0.03604480466448105,0.000244825765331207,1.7527056271524201e-07,0.0011684169950095535,0.09395925532533532,0.7963769520998134,0.7114349800429005,0.0669867893698202,0.00737821466668882,0.2634047752087766,0.9911363788373118,0.39307969055073677,0.016431045937489164,0,2024-01-02 10:50:00
0.011096520133236953,0.32447009776274677,0.9999999298560036,0.3248348938850054,0.011121485410919212,0.011876539993713874,0.33563868388340984,0.9997501985881968,0.31386898604706603,0.010385866251134405,0.014152977927615693,0.36582890076154506,0.9966567456618087,0.2861874761627091,0.008661498900258345,0.019664370642230276,0.4277755490113721,0.9808199232502731,0.23702819887505625,0.006037375242905742,0.8542321131144996,0.6436890076088034,0.051122691125284565,0.0004279457695581279,3.7757321988757246e-07,0.8974717883585012,0.5853902575099995,0.04024459773348066,0.0002916131518320479,2.227122157698807e-07,0.0008467750654035512,0.07753922949973996,0.7483630166286961,0.7612732480034377,0.08162181272206992,0.0051236368141653445,0.2171235949855634,0.9697797704342354,0.45653768849689674,0.02265257444944294,1,2024-01-02 10:45:00
0.006761519608466267,0.2516419587364218,0.9870956041986025,0.40810582581785343,0.017783768111046747,0.007311927737083975,0.2621679686446808,0.9907516017381617,0.3946275061154583,0.016567132225865207,0.008699123372889937,0.28682475266332996,0.9967705109429587,0.3650994259613398,0.014094982301317381,0.011881514195548499,0.33570843428532204,0.9997470459510822,0.3138017941341525,0.010381452728484869,0.9117793805759727,0.5640113300917686,0.03677251263005874,0.0002526947382920901,1.83023353191813e-07,0.7145710817944839,0.7934970129914914,0.09287152385600528,0.0011456639897779854,1.4895989909894129e-06,0.0005739940071608738,0.061249081530734946,0.6888572264218675,0.8165753629035114,0.10202362306984443,0.008207947852122918,0.2783743619935797,0.9950875589676448,0.37491323685703176,0.014888044813683214,1,2024-01-02 10:40:00
0.009980900966962932,0.30763054710433474,0.9993706368150669,0.34218512601502815,0.012349036845704636,0.010201788056810147,0.31105178961827434,0.999600645005162,0.33857724492464647,0.012087219851911735,0.013172539763772511,0.3532312043105627,0.9983573543518856,0.29740645934422105,0.009337963834774263,0.015110662543554825,0.3776073893202359,0.9945689061931331,0.2761001778480733,0.008078596387238955,0.8774246586056963,0.6134438678269073,0.045204038827890584,0.0003510888723141696,2.874049912316392e-07,0.4413839824264075,0.9758617040890202,0.22740363231642294,0.005585266950435165,1.4458654792001556e-05,0.0004889702974783025,0.05550902772998197,0.6641744702462671,0.8376028594303975,0.1113349555954732,0.004912027409872617,0.2122427043406272,0.9665897278691857,0.4639690339913165,0.023473250437049165,0,2024-01-02 10:35:00
0.014254684852728818,0.367103586946727,0.9964535333383724,0.2850774665839362,0.008596192761781783,0.02008158485995207,0.4319647546982638,0.979345780812756,0.23402444078737122,0.005894185386714472,0.014960867721727349,0.37579739368458226,0.9949199975953399,0.27762589539966065,0.008165244618266072,0.02133015464405491,0.44415492001274465,0.9747929198219429,0.22549019943340884,0.005497691816897794,0.34810150124113776,0.9988849876628958,0.302108184978639,0.009630457367474504,3.235703733741016e-05,0.12140725173767687,0.8579341726189246,0.6389997979763359,0.05016316045358821,0.0004150557897533764,0.0005479208261873971,0.059530106078430865,0.6816994137761416,0.8227854447751927,0.10466890863401074,0.003948726989519063,0.18845270014003482,0.9479491387307812,0.5025799097228968,0.02808423687229167,0,2024-01-02 10:30:00
