id_ticker,date,time,open,close,high,low,average,volume,business,amount_stock
58413,2024-01-22,12:00:00,128450,128420,128575,128420,128517.87,14843813.5,30,115
58413,2024-01-22,11:55:00,128480,128510,128525,128405,128464.47,15557047.5,30,121
58413,2024-01-22,11:50:00,128265,128480,128490,128235,128342.82,15195790.0,30,118
58413,2024-01-22,11:45:00,128220,128295,128335,128155,128242.24,14029701.0,30,109
58413,2024-01-22,11:40:00,128155,128195,128240,128110,128175.52,15188799.0,30,118
58413,2024-01-22,13:40:00,127440,127405,127510,127390,127447.82,14962373.5,30,117
2952,2024-01-22,10:05:00,130475,130215,130475,130205,130336.96,5122242.5,11,39
2952,2024-01-22,10:20:00,130230,130395,130395,130185,130258.9,3803560.0,14,29
58413,2024-01-22,10:00:00,128450,128370,128510,128355,128438.6,14603468.5,30,113
2952,2024-01-22,12:25:00,130540,130505,130540,130505,130526.0,326315.0,2,2
2952,2024-01-22,12:30:00,130395,130335,130395,130330,130345.74,3545404.0,8,27
2952,2024-01-22,12:35:00,130270,130300,130300,130165,130232.35,3073483.5,9,23
2952,2024-01-22,12:40:00,130145,130155,130185,130120,130142.67,976070.0,5,7
2952,2024-01-22,12:45:00,130130,130065,130130,130040,130079.33,1951190.0,8,15
2952,2024-01-22,12:50:00,130015,130090,130135,129985,130096.2,4813559.5,14,37
2952,2024-01-22,12:55:00,130130,130125,130180,130125,130148.17,2381711.5,11,18
2952,2024-01-22,13:00:00,130010,129845,130010,129800,129917.0,1948755.0,6,15
2952,2024-01-22,13:05:00,129910,129805,129910,129770,129835.34,9477979.5,12,73
2952,2024-01-22,12:20:00,130495,130450,130510,130450,130491.37,2949105.0,8,22
2952,2024-01-22,13:10:00,129830,129890,129890,129805,129855.47,1779020.0,9,13
2952,2024-01-22,13:20:00,129800,129720,129800,129660,129726.37,5215000.0,10,40
2952,2024-01-22,13:25:00,129695,129710,129755,129695,129729.29,908105.0,6,7
2952,2024-01-22,13:30:00,129730,129680,129750,129655,129698.31,1686078.0,8,13
2952,2024-01-22,13:35:00,129695,129600,129695,129540,129627.27,4225849.0,9,32
2952,2024-01-22,13:40:00,129550,129530,129615,129515,129548.64,3912369.0,15,30
2952,2024-01-22,13:45:00,129550,129525,129550,129460,129507.71,3846379.0,14,29
2952,2024-01-22,13:50:00,129500,129625,129625,129500,129570.84,6297143.0,10,48
2952,2024-01-22,13:55:00,129650,129730,129735,129650,129687.62,1906408.0,9,14
2952,2024-01-22,14:00:00,129715,129700,129715,129645,129688.24,1102350.0,5,8
2952,2024-01-22,13:15:00,129845,129825,129845,129825,129833.7,298617.5,2,2
2952,2024-01-22,12:15:00,130685,130485,130735,130470,130646.17,3684222.0,12,28
2952,2024-01-22,12:10:00,130455,130680,130695,130455,130600.31,5302372.5,7,40
2952,2024-01-22,12:05:00,130490,130560,130560,130450,130490.7,6354897.0,9,48
2952,2024-01-22,10:10:00,130215,130015,130225,130015,130087.6,5958012.0,16,45
2952,2024-01-22,10:25:00,130345,130645,130660,130315,130576.03,4687679.5,14,35
2952,2024-01-22,10:30:00,130625,130510,130675,130450,130575.74,6019541.5,10,46
2952,2024-01-22,10:35:00,130535,130420,130535,130415,130444.05,7565755.0,6,58
2952,2024-01-22,10:40:00,130515,130495,130515,130450,130476.3,1500477.5,4,11
2952,2024-01-22,10:45:00,130525,130550,130550,130480,130523.25,2975930.0,4,22
2952,2024-01-22,10:50:00,130500,130360,130500,130350,130411.93,3247257.0,8,24
2952,2024-01-22,10:55:00,130340,130525,130525,130340,130437.33,2934840.0,12,22
2952,2024-01-22,11:00:00,130520,130485,130555,130440,130488.75,1565865.0,7,12
2952,2024-01-22,11:05:00,130550,130480,130595,130480,130522.48,1866471.5,4,14
2952,2024-01-22,11:10:00,130450,130300,130545,130300,130400.2,6298329.5,8,48
2952,2024-01-22,11:15:00,130300,130170,130300,130170,130268.59,4976260.0,14,38
2952,2024-01-22,11:20:00,130150,130140,130250,130120,130189.84,7316669.0,17,56
2952,2024-01-22,11:25:00,130085,130050,130085,129985,130035.01,4512215.0,7,34
2952,2024-01-22,11:30:00,130030,130085,130100,129800,129962.64,7329893.0,19,56
2952,2024-01-22,11:35:00,129980,130220,130220,129950,130138.95,3734988.0,11,28
2952,2024-01-22,11:40:00,130225,130300,130350,130225,130290.54,3153031.0,6,24
2952,2024-01-22,11:45:00,130320,130405,130440,130300,130356.01,3298007.0,9,25
2952,2024-01-22,11:50:00,130415,130585,130600,130350,130482.03,4632112.0,13,35
2952,2024-01-22,11:55:00,130605,130560,130640,130515,130592.37,7234817.5,11,55
2952,2024-01-22,12:00:00,130675,130525,130685,130525,130641.01,4467922.5,12,34
2952,2024-01-22,14:10:00,129600,129705,129705,129600,129628.17,4381432.0,9,33
2952,2024-01-22,14:15:00,129745,129745,129745,129720,129738.92,960068.0,4,7
2952,2024-01-22,14:05:00,129675,129635,129675,129600,129619.52,2722010.0,4,21
2952,2024-01-22,14:25:00,129860,129820,129880,129810,129836.61,3025193.0,10,23
2952,2024-01-22,16:25:00,128865,128975,128975,128865,128927.72,3455263.0,12,26
2952,2024-01-22,14:20:00,129750,129865,129865,129750,129816.81,2154959.0,11,16
2952,2024-01-22,16:35:00,129080,129155,129165,129050,129126.43,6133505.5,13,47
2952,2024-01-22,16:40:00,129195,129250,129250,129195,129215.26,3682635.0,11,28
2952,2024-01-22,16:45:00,129250,129200,129255,129200,129228.4,684910.5,5,5
2952,2024-01-22,16:50:00,129260,129155,129270,129155,129214.59,7442760.5,11,57
2952,2024-01-22,16:55:00,129175,129230,129230,129175,129204.24,426374.0,3,3
2952,2024-01-22,17:00:00,129250,129320,129335,129250,129301.22,4072988.5,11,31
2952,2024-01-22,17:05:00,129310,129325,129325,129295,129309.62,5262901.5,7,40
2952,2024-01-22,17:10:00,129270,129400,129400,129270,129321.33,6246220.0,9,48
2952,2024-01-22,17:15:00,129380,129405,129405,129380,129396.8,2367961.5,5,18
2952,2024-01-22,17:20:00,129365,129360,129365,129360,129364.17,776185.0,2,6
2952,2024-01-22,17:25:00,129435,129415,129465,129415,129420.71,2743719.0,3,21
2952,2024-01-22,17:30:00,129475,129490,129490,129475,129483.33,1126505.0,4,8
2952,2024-01-22,17:35:00,129510,129510,129540,129490,129506.46,7692684.0,8,59
2952,2024-01-22,17:40:00,129490,129465,129490,129455,129460.0,2977580.0,3,23
2952,2024-01-22,17:45:00,129450,129400,129450,129400,129425.0,1164825.0,4,9
2952,2024-01-22,17:50:00,129425,129470,129470,129425,129447.5,258895.0,2,2
2952,2024-01-22,17:55:00,129455,129490,129490,129415,129455.53,7430747.5,11,57
2952,2024-01-22,16:20:00,128800,128875,128875,128705,128792.25,5293361.5,19,41
2952,2024-01-22,16:15:00,128920,128780,128965,128780,128880.52,4678363.0,13,36
2952,2024-01-22,16:30:00,129000,129045,129045,129000,129036.09,4993696.5,8,38
2952,2024-01-22,16:05:00,129150,129050,129150,129050,129098.85,1678285.0,6,13
2952,2024-01-22,14:30:00,129765,129815,129830,129765,129796.0,648980.0,4,5
2952,2024-01-22,14:35:00,129750,129705,129750,129650,129691.23,739240.0,5,5
2952,2024-01-22,14:40:00,129650,129725,129725,129650,129685.58,1011547.5,4,7
2952,2024-01-22,14:45:00,129745,129750,129750,129745,129747.0,324367.5,2,2
2952,2024-01-22,16:10:00,129040,128970,129040,128965,129020.26,6128462.5,8,47
2952,2024-01-22,14:55:00,129685,129630,129685,129620,129635.73,4446505.5,6,34
2952,2024-01-22,15:00:00,129525,129450,129525,129450,129485.4,1618567.5,3,12
2952,2024-01-22,15:05:00,129555,129385,129555,129360,129469.17,7548052.5,11,58
2952,2024-01-22,15:10:00,129400,129395,129495,129310,129388.2,5317855.0,13,41
2952,2024-01-22,14:50:00,129650,129680,129700,129650,129679.72,2814050.0,4,21
2952,2024-01-22,15:20:00,129275,129250,129325,129250,129274.09,3348199.0,10,25
2952,2024-01-22,15:15:00,129365,129275,129365,129250,129301.74,6090112.0,16,47
2952,2024-01-22,15:55:00,129150,129235,129235,129145,129186.32,3617217.0,13,28
2952,2024-01-22,15:50:00,129145,129175,129175,129145,129153.12,1033225.0,7,8
2952,2024-01-22,15:45:00,129075,129140,129140,129075,129109.69,2065755.0,14,16
2952,2024-01-22,16:00:00,129240,129170,129260,129170,129195.0,2196315.0,9,17
2952,2024-01-22,15:35:00,129050,129125,129135,129050,129101.52,4247440.0,11,32
2952,2024-01-22,15:30:00,128995,129025,129055,128985,129013.31,2360943.5,12,18
2952,2024-01-22,15:25:00,129200,129000,129200,129000,129106.14,6558592.0,16,50
2952,2024-01-22,15:40:00,129100,129065,129115,129025,129084.93,3833822.5,14,29
58413,2024-01-23,09:20:00,128005,128010,128090,128005,128043.7,15121961.5,30,118
2952,2024-01-23,09:00:00,129755,129810,129865,129615,129758.91,7188643.5,20,55
2952,2024-01-23,09:05:00,129820,129870,129870,129770,129810.43,3881332.0,12,29
2952,2024-01-23,09:10:00,129855,130050,130060,129855,129995.5,7994723.0,16,61
58413,2024-01-23,09:00:00,127720,127705,127780,127550,127695.57,9091924.5,26,71
2952,2024-01-23,09:15:00,130065,130080,130125,130055,130077.55,1860109.0,7,14
58413,2024-01-23,09:05:00,127690,127755,127785,127675,127707.36,12336531.0,30,96
58413,2024-01-23,09:10:00,127815,127950,127975,127815,127891.02,14131958.0,30,110
58413,2024-01-23,09:15:00,127970,127995,128060,127955,127992.4,14130361.0,30,110
58413,2024-01-23,09:25:00,128020,128080,128095,127980,128047.48,13380962.0,30,104
58413,2024-01-23,09:30:00,128065,127955,128100,127930,128022.33,13147893.5,30,102
58413,2024-01-23,09:35:00,127955,127920,127970,127910,127939.98,13241787.5,30,103
58413,2024-01-23,15:45:00,128835,128925,128950,128830,128892.46,15505763.5,30,120
58413,2024-01-23,15:40:00,128775,128855,128885,128775,128835.84,15653554.5,30,121
58413,2024-01-23,15:35:00,128885,128785,128905,128775,128843.94,15925111.5,30,123
58413,2024-01-23,15:30:00,128860,128880,128910,128835,128871.39,17474961.0,30,135
58413,2024-01-23,15:25:00,128795,128840,128865,128790,128837.44,14455561.0,30,112
58413,2024-01-23,15:20:00,128805,128785,128855,128785,128820.3,15535728.5,30,120
58413,2024-01-23,15:15:00,128740,128800,128810,128725,128759.52,16481218.0,30,127
58413,2024-01-23,15:10:00,128695,128740,128755,128690,128734.94,16632554.0,30,129
58413,2024-01-23,15:05:00,128710,128685,128760,128680,128717.44,16115423.0,30,125
58413,2024-01-23,15:00:00,128780,128755,128780,128680,128725.92,16348191.5,30,126
58413,2024-01-23,14:55:00,128760,128790,128820,128745,128771.74,16083590.5,30,124
58413,2024-01-23,14:50:00,128650,128775,128785,128650,128707.78,15934023.5,30,123
58413,2024-01-23,14:45:00,128710,128655,128710,128615,128665.55,18257641.0,30,141
58413,2024-01-23,14:40:00,128660,128695,128705,128635,128668.95,15388807.0,30,119
58413,2024-01-23,14:35:00,128655,128635,128670,128580,128631.32,16310451.5,30,126
58413,2024-01-23,14:30:00,128665,128650,128685,128595,128642.46,15321317.5,30,119
58413,2024-01-23,14:25:00,128540,128655,128665,128525,128605.84,15085464.5,30,117
58413,2024-01-23,14:20:00,128590,128535,128600,128510,128555.82,15375276.0,30,119
58413,2024-01-23,14:15:00,128550,128575,128605,128545,128571.59,15544305.0,30,120
58413,2024-01-23,14:10:00,128575,128590,128620,128525,128569.92,14798397.5,30,115
58413,2024-01-23,14:05:00,128525,128555,128565,128500,128538.83,15437513.0,30,120
58413,2024-01-23,15:50:00,128950,128860,128950,128860,128910.21,16268469.0,30,126
58413,2024-01-23,15:55:00,128865,128845,128875,128815,128845.16,16736986.0,30,129
58413,2024-01-23,16:00:00,128870,128805,128895,128780,128822.04,15613231.5,30,121
58413,2024-01-23,16:05:00,128780,128705,128795,128670,128737.85,15538658.5,30,120
58413,2024-01-23,17:55:00,128895,129035,129035,128895,128971.17,15205701.5,30,117
58413,2024-01-23,17:50:00,128885,128890,128895,128830,128862.54,16017614.0,30,124
58413,2024-01-23,17:45:00,128830,128910,128920,128830,128888.58,14835075.5,30,115
58413,2024-01-23,17:40:00,128820,128820,128820,128770,128800.74,14142321.5,30,109
58413,2024-01-23,17:35:00,128825,128825,128830,128810,128820.57,14402140.0,30,111
58413,2024-01-23,17:30:00,128840,128840,128860,128810,128834.04,14017144.0,30,108
58413,2024-01-23,17:25:00,128930,128870,128955,128860,128911.53,14695914.0,30,113
58413,2024-01-23,17:20:00,128980,128935,128985,128935,128957.44,15487788.0,30,120
58413,2024-01-23,17:15:00,128990,128970,129000,128945,128974.68,15128730.5,30,117
58413,2024-01-23,17:10:00,128895,128975,128995,128880,128944.52,16904627.0,30,131
58413,2024-01-23,14:00:00,128475,128520,128575,128475,128531.08,15243786.5,30,118
58413,2024-01-23,17:05:00,128850,128920,128930,128815,128883.91,16729131.0,30,129
58413,2024-01-23,16:55:00,128910,128890,128930,128880,128905.81,16190570.0,30,125
58413,2024-01-23,16:50:00,128850,128885,128885,128815,128853.95,16016546.0,30,124
58413,2024-01-23,16:45:00,128740,128890,128890,128715,128812.48,17608666.5,30,136
58413,2024-01-23,16:40:00,128670,128710,128710,128635,128672.35,15543620.0,30,120
58413,2024-01-23,16:35:00,128585,128655,128655,128575,128613.13,16629677.5,30,129
58413,2024-01-23,16:30:00,128570,128580,128610,128565,128583.1,15391396.5,30,119
58413,2024-01-23,16:25:00,128640,128570,128640,128560,128593.95,16678635.5,30,129
58413,2024-01-23,16:20:00,128655,128630,128675,128625,128653.63,16583453.0,30,128
58413,2024-01-23,16:15:00,128685,128680,128710,128650,128679.21,16136372.5,30,125
58413,2024-01-23,16:10:00,128680,128680,128755,128670,128719.4,15986950.0,30,124
58413,2024-01-23,17:00:00,128875,128840,128885,128825,128849.73,16840660.0,30,130
58413,2024-01-23,13:55:00,128355,128480,128495,128350,128423.13,14755818.0,30,114
58413,2024-01-23,13:50:00,128185,128370,128370,128185,128273.99,14956747.5,30,116
58413,2024-01-23,13:45:00,128345,128205,128365,128200,128265.93,14417090.5,30,112
58413,2024-01-23,11:30:00,128305,128220,128355,128130,128246.81,15133123.0,30,118
58413,2024-01-23,11:25:00,128115,128325,128345,128090,128232.45,14605676.0,30,113
58413,2024-01-23,11:20:00,128005,128125,128145,127990,128061.12,14970345.5,30,116
58413,2024-01-23,11:15:00,128010,128025,128060,127985,128021.31,14773659.0,30,115
58413,2024-01-23,11:10:00,127955,128035,128045,127925,127989.02,14744335.0,30,115
58413,2024-01-23,11:05:00,127970,127895,128000,127895,127962.21,15342669.0,30,119
58413,2024-01-23,11:00:00,128240,127990,128240,127990,128088.11,14269015.0,30,111
58413,2024-01-23,10:55:00,128220,128275,128290,128195,128248.56,15120505.0,30,117
58413,2024-01-23,10:50:00,128165,128200,128245,128150,128194.57,15626918.5,30,121
58413,2024-01-23,10:45:00,128105,128150,128230,128065,128158.81,15071475.5,30,117
58413,2024-01-23,11:35:00,128155,127910,128155,127870,127986.27,15243165.0,30,119
58413,2024-01-23,10:40:00,128000,128100,128185,128000,128115.42,14989504.0,30,117
58413,2024-01-23,10:30:00,127800,128035,128110,127790,127919.53,14314195.0,30,111
58413,2024-01-23,10:25:00,127715,127805,127820,127690,127752.29,14665962.5,30,114
58413,2024-01-23,10:20:00,127770,127690,127785,127690,127748.65,14652770.5,30,114
58413,2024-01-23,10:15:00,127750,127710,127770,127710,127743.7,15099305.0,30,118
58413,2024-01-23,10:10:00,127810,127795,127905,127785,127833.48,14509099.5,30,113
58413,2024-01-23,10:05:00,127875,127785,127905,127785,127861.62,14282143.5,30,111
58413,2024-01-23,10:00:00,128140,127815,128165,127800,128019.12,14197320.5,30,110
58413,2024-01-23,09:55:00,128085,128160,128160,128075,128130.28,14119957.0,30,110
58413,2024-01-23,09:45:00,127955,128075,128080,127950,128017.81,13659500.0,30,106
58413,2024-01-23,09:40:00,127930,127970,127970,127910,127929.83,14724724.0,30,115
58413,2024-01-23,10:35:00,127980,128035,128065,127895,127978.98,14487221.0,30,113
2952,2024-01-23,09:20:00,130120,130115,130160,130100,130119.0,7807140.0,11,60
58413,2024-01-23,11:40:00,127910,127925,127950,127805,127881.14,14335476.0,30,112
58413,2024-01-23,11:50:00,127955,128075,128080,127815,127951.89,13754828.0,30,107
58413,2024-01-23,13:40:00,128250,128360,128360,128225,128288.22,14432425.0,30,112
58413,2024-01-23,13:35:00,128145,128240,128240,128130,128184.91,15048908.5,30,117
58413,2024-01-23,13:30:00,128170,128145,128190,128115,128151.37,15147492.0,30,118
58413,2024-01-23,13:25:00,128135,128155,128180,128100,128137.39,14517966.0,30,113
58413,2024-01-23,13:20:00,128010,128125,128130,127990,128091.77,14935500.0,30,116
58413,2024-01-23,13:15:00,128150,127990,128200,127940,128108.13,14732435.0,30,115
58413,2024-01-23,13:10:00,128155,128135,128235,128135,128178.1,14407218.5,30,112
58413,2024-01-23,13:05:00,128070,128125,128140,128070,128100.93,14757227.0,30,115
58413,2024-01-23,13:00:00,127985,128065,128090,127955,128013.48,13966270.5,30,109
58413,2024-01-23,12:55:00,127850,127975,127985,127840,127919.66,14697968.5,30,114
58413,2024-01-23,11:45:00,127940,128000,128100,127920,128011.96,14209328.0,30,110
58413,2024-01-23,12:50:00,128060,127845,128060,127765,127902.76,14222786.5,30,111
58413,2024-01-23,12:40:00,128225,128015,128225,128005,128129.47,14914270.5,30,116
58413,2024-01-23,12:35:00,128290,128225,128315,128195,128246.61,14850957.0,30,115
58413,2024-01-23,12:30:00,128460,128310,128460,128310,128396.33,13815445.0,30,107
58413,2024-01-23,12:25:00,128420,128510,128545,128420,128495.58,14609947.0,30,113
58413,2024-01-23,12:20:00,128510,128350,128560,128350,128492.56,15367710.5,30,119
58413,2024-01-23,12:15:00,128445,128505,128505,128370,128434.28,14718568.5,30,114
58413,2024-01-23,12:10:00,128350,128415,128420,128305,128364.62,14197127.0,30,110
58413,2024-01-23,12:05:00,128155,128365,128365,128155,128284.54,14406353.5,30,112
58413,2024-01-23,12:00:00,128020,128180,128210,128020,128113.61,14681820.0,30,114
58413,2024-01-23,11:55:00,128070,128055,128110,127975,128050.63,14213620.0,30,111
58413,2024-01-23,12:45:00,128030,128055,128105,127940,128026.38,14799850.0,30,115
2952,2024-01-23,09:25:00,130090,130205,130205,130090,130124.65,1470408.5,6,11
58413,2024-01-23,09:50:00,128085,128065,128135,128040,128086.9,14909315.0,30,116
2952,2024-01-23,09:35:00,130060,129995,130060,129995,130039.31,2561774.5,6,19
2952,2024-01-23,15:45:00,130920,131025,131025,130920,130989.79,6353005.0,8,48
2952,2024-01-23,15:40:00,130920,130950,130950,130900,130921.15,1701975.0,5,13
2952,2024-01-23,15:35:00,130920,130885,130920,130885,130897.96,1767122.5,2,13
2952,2024-01-23,15:30:00,130950,130975,130990,130925,130966.07,7556742.0,8,57
2952,2024-01-23,15:25:00,130890,130960,130960,130890,130917.34,2408879.0,9,18
2952,2024-01-23,15:20:00,130900,130880,130950,130880,130919.29,7030366.0,8,53
2952,2024-01-23,15:15:00,130825,130880,130880,130820,130851.44,2813306.0,8,21
2952,2024-01-23,15:10:00,130840,130825,130845,130825,130838.75,837368.0,3,6
2952,2024-01-23,15:05:00,130795,130785,130810,130785,130797.14,915580.0,3,7
2952,2024-01-23,15:00:00,130870,130810,130870,130780,130820.86,5298245.0,7,40
2952,2024-01-23,15:50:00,131035,130950,131035,130950,130986.67,392960.0,3,3
2952,2024-01-23,14:55:00,130835,130900,130900,130835,130874.68,6229635.0,10,47
2952,2024-01-23,14:45:00,130780,130745,130785,130745,130760.59,1111465.0,7,8
2952,2024-01-23,14:40:00,130750,130780,130780,130725,130763.17,5152069.0,11,39
2952,2024-01-23,14:35:00,130675,130725,130750,130675,130706.58,954158.0,7,7
2952,2024-01-23,14:30:00,130745,130745,130765,130700,130741.02,3530007.5,8,27
2952,2024-01-23,14:25:00,130615,130730,130730,130615,130677.48,3266937.0,13,25
2952,2024-01-23,14:20:00,130690,130630,130690,130595,130635.71,2939303.5,10,22
2952,2024-01-23,14:15:00,130650,130655,130680,130645,130660.09,2756928.0,9,21
2952,2024-01-23,14:10:00,130660,130660,130700,130595,130654.0,1306540.0,7,10
2952,2024-01-23,14:05:00,130625,130620,130650,130620,130632.0,653160.0,4,5
2952,2024-01-23,14:00:00,130575,130670,130670,130575,130629.92,7263023.5,13,55
2952,2024-01-23,14:50:00,130775,130865,130865,130750,130832.09,3310052.0,6,25
2952,2024-01-23,13:55:00,130445,130575,130575,130445,130495.14,10426562.0,13,79
2952,2024-01-23,16:00:00,130910,130865,130910,130865,130893.38,2709493.0,6,20
2952,2024-01-23,16:10:00,130790,130760,130855,130760,130819.06,7090393.0,10,54
2952,2024-01-23,09:30:00,130165,130015,130165,130015,130096.37,2953187.5,7,22
2952,2024-01-23,17:55:00,130995,131120,131120,130995,131073.46,2084068.0,10,15
2952,2024-01-23,17:50:00,130950,130990,130990,130920,130942.41,3535445.0,11,27
2952,2024-01-23,17:45:00,130925,130995,130995,130920,130962.12,1702507.5,9,13
2952,2024-01-23,17:40:00,130880,130915,130915,130870,130881.45,1675282.5,5,12
2952,2024-01-23,17:35:00,130905,130895,130905,130890,130896.91,1230431.0,5,9
2952,2024-01-23,17:30:00,130945,130930,130945,130895,130917.73,1440095.0,6,11
2952,2024-01-23,17:25:00,131025,130965,131045,130965,131012.19,2096195.0,11,16
2952,2024-01-23,17:20:00,131065,131035,131085,131035,131063.24,1114037.5,6,8
2952,2024-01-23,17:15:00,131060,131060,131090,131040,131064.32,7326495.5,17,55
2952,2024-01-23,16:05:00,130850,130755,130850,130755,130802.55,3204662.5,8,24
2952,2024-01-23,17:10:00,130955,131085,131085,130955,131042.78,2542230.0,6,19
2952,2024-01-23,17:00:00,130965,130925,130965,130915,130949.71,2226145.0,6,17
2952,2024-01-23,16:55:00,130970,130980,131010,130970,130983.07,2004041.0,11,15
2952,2024-01-23,16:50:00,130955,130960,130960,130900,130927.5,2880405.0,7,22
2952,2024-01-23,16:45:00,130815,130960,130960,130805,130898.53,5078863.0,12,38
2952,2024-01-23,16:40:00,130730,130785,130785,130730,130766.55,3243010.5,5,24
2952,2024-01-23,16:35:00,130675,130730,130730,130670,130686.17,3071125.0,7,23
2952,2024-01-23,16:30:00,130645,130670,130705,130645,130672.75,4847959.0,8,37
2952,2024-01-23,16:25:00,130710,130645,130710,130645,130666.91,888535.0,3,6
2952,2024-01-23,16:20:00,130725,130720,130750,130715,130730.66,6471167.5,11,49
2952,2024-01-23,16:15:00,130735,130750,130790,130735,130755.99,3883453.0,5,29
2952,2024-01-23,17:05:00,130930,131005,131005,130915,130949.65,2435663.5,5,18
2952,2024-01-23,13:50:00,130285,130445,130445,130285,130354.26,5826835.5,15,44
2952,2024-01-23,15:55:00,130940,130930,130940,130895,130930.0,2225810.0,7,17
2952,2024-01-23,13:40:00,130350,130430,130430,130350,130368.2,9868873.0,9,75
2952,2024-01-23,11:25:00,130190,130440,130440,130180,130333.05,3844825.0,14,29
2952,2024-01-23,11:20:00,130170,130235,130235,130115,130167.54,4946366.5,6,38
2952,2024-01-23,11:15:00,130145,130145,130145,130145,130145.0,130145.0,1,1
2952,2024-01-23,11:10:00,130040,130135,130135,130035,130076.13,6022525.0,10,46
2952,2024-01-23,11:05:00,130045,130030,130070,130000,130037.95,6085776.0,7,46
2952,2024-01-23,11:00:00,130310,130100,130310,130100,130206.27,7018118.0,15,53
2952,2024-01-23,10:55:00,130280,130355,130360,130280,130352.92,1564235.0,3,12
2952,2024-01-23,10:50:00,130245,130295,130335,130235,130284.05,4572970.0,9,35
2952,2024-01-23,10:40:00,130205,130230,130290,130200,130238.4,2643839.5,8,20
2952,2024-01-23,10:35:00,130115,130150,130150,129975,130051.15,4655831.0,13,35
2952,2024-01-23,11:30:00,130370,130235,130455,130235,130294.12,4000029.5,11,30
2952,2024-01-23,10:30:00,129940,130120,130200,129935,130071.0,8493636.5,13,65
2952,2024-01-23,10:20:00,129865,129825,129870,129800,129831.55,3025075.0,9,23
2952,2024-01-23,10:15:00,129870,129845,129875,129810,129843.49,14957970.5,14,115
2952,2024-01-23,10:10:00,129900,129870,129990,129865,129937.71,9654372.0,15,74
2952,2024-01-23,10:05:00,129970,129870,130005,129870,129947.6,4340250.0,15,33
2952,2024-01-23,10:00:00,130210,129905,130250,129885,130097.22,7584668.0,23,58
2952,2024-01-23,09:55:00,130140,130240,130255,130140,130227.43,3242663.0,4,24
2952,2024-01-23,09:50:00,130200,130125,130225,130125,130184.31,7680874.0,12,59
2952,2024-01-23,09:45:00,130050,130145,130175,130050,130136.5,2602730.0,6,20
2952,2024-01-23,13:45:00,130435,130315,130435,130300,130347.4,3037094.5,10,23
2952,2024-01-23,09:40:00,130015,130060,130060,130015,130029.63,3016687.5,5,23
2952,2024-01-23,10:25:00,129825,129885,129905,129785,129856.45,6765521.0,11,52
2952,2024-01-23,11:35:00,130270,130015,130270,129965,130089.38,11200696.0,24,86
2952,2024-01-23,10:45:00,130180,130295,130300,130180,130260.25,1289576.5,4,9
2952,2024-01-23,13:00:00,130090,130160,130160,130065,130121.56,4372084.5,6,33
2952,2024-01-23,13:35:00,130290,130330,130330,130290,130309.4,5420871.0,5,41
2952,2024-01-23,13:30:00,130270,130220,130270,130200,130240.41,4818895.0,9,37
2952,2024-01-23,11:40:00,130000,130030,130045,129880,129944.87,7731719.5,16,59
2952,2024-01-23,13:25:00,130230,130245,130260,130205,130230.5,2604610.0,10,20
2952,2024-01-23,13:20:00,130060,130175,130185,130060,130131.93,5114185.0,10,39
2952,2024-01-23,13:15:00,130215,130060,130280,130060,130196.82,2148247.5,7,16
2952,2024-01-23,13:10:00,130250,130210,130310,130210,130238.32,2096837.0,5,16
2952,2024-01-23,13:05:00,130175,130220,130220,130175,130198.33,390595.0,3,3
2952,2024-01-23,12:55:00,129930,130060,130060,129920,130011.14,6643569.5,18,51
2952,2024-01-23,12:50:00,130130,129935,130145,129850,130035.04,4655254.5,15,35
2952,2024-01-23,12:45:00,130110,130135,130190,130045,130132.04,7352460.0,17,56
2952,2024-01-23,12:40:00,130265,130085,130265,130085,130191.07,5207643.0,11,40
2952,2024-01-23,12:30:00,130525,130385,130525,130385,130448.49,1252305.5,6,9
2952,2024-01-23,12:25:00,130545,130605,130625,130545,130591.67,391775.0,3,3
2952,2024-01-23,12:20:00,130600,130435,130600,130435,130555.94,2088895.0,5,16
2952,2024-01-23,12:15:00,130500,130590,130590,130445,130506.8,7086519.5,17,54
2952,2024-01-23,12:10:00,130435,130500,130500,130400,130463.23,4905417.5,11,37
2952,2024-01-23,12:05:00,130250,130435,130455,130250,130401.5,12401182.5,14,95
2952,2024-01-23,12:00:00,130110,130275,130320,130110,130189.65,4322296.5,14,33
2952,2024-01-23,11:55:00,130170,130110,130195,130075,130152.77,4321072.0,11,33
2952,2024-01-23,11:50:00,130055,130160,130160,129910,130005.15,4342172.0,14,33
2952,2024-01-23,11:45:00,130005,130140,130190,130005,130130.88,4814842.5,13,37
2952,2024-01-23,12:35:00,130375,130330,130375,130285,130323.25,9396306.0,10,72
58413,2024-01-24,12:05:00,129140,129115,129230,129115,129185.77,15928605.5,30,123
58413,2024-01-24,12:15:00,129095,129110,129135,129040,129097.62,15582083.0,30,120
58413,2024-01-24,12:10:00,129090,129080,129165,129060,129098.05,15827421.0,30,122
58413,2024-01-24,12:00:00,129200,129135,129300,129030,129166.49,16352478.0,30,126
58413,2024-01-24,13:25:00,129140,129205,129210,129120,129168.54,15022301.5,30,116
58413,2024-01-24,11:50:00,129400,129490,129535,129285,129411.95,16189435.0,30,125
58413,2024-01-24,11:45:00,129385,129420,129565,129385,129470.14,16559230.5,30,127
58413,2024-01-24,12:20:00,129115,129140,129155,129060,129107.57,15492908.0,30,120
